lgd,quarter,state,district,deposit,advance,cdr
682,2018-09,telangana,Peddapalli,3058.36,1588.49,51.94
683,2018-09,telangana,Rajanna Sircilla,1582.66,1179.25,74.51
518,2018-09,telangana,Ranga Reddy,68148.0,37848.81,55.54
691,2018-09,telangana,Sangareddy,7752.73,7645.62,98.62
692,2018-09,telangana,Siddipet,5706.27,4728.64,82.87
696,2018-09,telangana,Suryapet,1952.31,3672.75,188.12
698,2018-09,telangana,Vikarabad,1831.71,2493.04,136.1
693,2018-09,telangana,Wanaparthy,1992.6,2259.1,113.37
522,2018-09,telangana,Warangal,8289.21,8947.93,107.95
697,2018-09,telangana,Yadadri Bhuvanagiri,2756.15,3651.18,132.47
269,2018-09,tripura,Dhalai,105780.17,80734.58,76.0
654,2018-09,tripura,Gomati,183710.27,119671.95,65.0
652,2018-09,tripura,Khowai,118197.89,84319.81,71.0
270,2018-09,tripura,North Tripura,130367.56,78284.64,60.0
653,2018-09,tripura,Sepahijala,168973.45,122329.32,72.0
271,2018-09,tripura,South Tripura,173227.36,103383.97,60.0
655,2018-09,tripura,Unakoti,98917.47,72115.53,73.0
272,2018-09,tripura,West Tripura,1530116.24,562501.81,37.0
503,2018-12,andhra-pradesh,Chittoor,,,64.83
505,2018-12,andhra-pradesh,East Godavari,,,120.87
506,2018-12,andhra-pradesh,Guntur,,,145.15
510,2018-12,andhra-pradesh,Krishna,,,128.98
511,2018-12,andhra-pradesh,Kurnool,,,119.12
517,2018-12,andhra-pradesh,Prakasam,,,164.28
515,2018-12,andhra-pradesh,Spsr Nellore,,,141.37
519,2018-12,andhra-pradesh,Srikakulam,,,93.28
520,2018-12,andhra-pradesh,Visakhapatanam,,,122.25
521,2018-12,andhra-pradesh,Vizianagaram,,,100.88
523,2018-12,andhra-pradesh,West Godavari,,,146.26
504,2018-12,andhra-pradesh,Y.s.r.,,,106.37
616,2018-12,assam,Baksa,,,47.11
280,2018-12,assam,Barpeta,,,65.29
705,2018-12,assam,Biswanath,,,56.66
281,2018-12,assam,Bongaigaon,,,48.27
282,2018-12,assam,Cachar,,,39.58
708,2018-12,assam,Charaideo,,,48.94
612,2018-12,assam,Chirang,,,40.1
283,2018-12,assam,Darrang,,,64.99
284,2018-12,assam,Dhemaji,,,66.64
285,2018-12,assam,Dhubri,,,58.52
286,2018-12,assam,Dibrugarh,,,45.02
299,2018-12,assam,Dima Hasao,,,28.54
287,2018-12,assam,Goalpara,,,46.51
288,2018-12,assam,Golaghat,,,69.06
289,2018-12,assam,Hailakandi,,,36.05
709,2018-12,assam,Hojai,,,37.15
290,2018-12,assam,Jorhat,,,56.28
291,2018-12,assam,Kamrup,,,75.93
618,2018-12,assam,Kamrup Metro,,,75.78
292,2018-12,assam,Karbi Anglong,,,47.84
293,2018-12,assam,Karimganj,,,32.98
294,2018-12,assam,Kokrajhar,,,30.79
295,2018-12,assam,Lakhimpur,,,69.38
706,2018-12,assam,Majuli,,,46.61
297,2018-12,assam,Nagaon,,,63.09
298,2018-12,assam,Nalbari,,,57.29
300,2018-12,assam,Sivasagar,,,51.1
301,2018-12,assam,Sonitpur,,,62.21
302,2018-12,assam,Tinsukia,,,51.48
617,2018-12,assam,Udalguri,,,71.73
710,2018-12,assam,West Karbi Anglong,,,71.84
438,2018-12,gujarat,Ahmadabad,18208891.13,20462505.09,112.38
439,2018-12,gujarat,Amreli,719614.9,514407.28,71.48
440,2018-12,gujarat,Anand,2895815.02,799005.21,27.59
672,2018-12,gujarat,Arvalli,337073.23,261869.84,77.69
441,2018-12,gujarat,Banas Kantha,866997.96,951157.79,109.71
442,2018-12,gujarat,Bharuch,1782726.52,1181623.88,66.28
443,2018-12,gujarat,Bhavnagar,1531465.96,953666.76,62.27
676,2018-12,gujarat,Botad,200285.7,177750.38,88.75
668,2018-12,gujarat,Chhotaudepur,223687.11,130197.41,58.21
444,2018-12,gujarat,Dang,64911.81,9433.02,14.53
445,2018-12,gujarat,Dohad,410864.87,169251.1,41.19
446,2018-12,gujarat,Gandhinagar,2851482.23,1903184.09,66.74
675,2018-12,gujarat,Gir Somnath,530441.23,247199.84,46.6
447,2018-12,gujarat,Jamnagar,1559497.21,1390292.43,89.15
448,2018-12,gujarat,Junagadh,1135610.65,625470.38,55.08
449,2018-12,gujarat,Kachchh,3409684.86,1389592.18,40.75
450,2018-12,gujarat,Kheda,1413739.73,539344.7,38.15
451,2018-12,gujarat,Mahesana,1379267.73,1193372.15,86.52
669,2018-12,gujarat,Mahisagar,319561.48,130481.74,40.83
673,2018-12,gujarat,Morbi,694301.33,1398863.18,201.48
453,2018-12,gujarat,Navsari,1989127.12,498857.99,25.08
454,2018-12,gujarat,Panch Mahals,595924.95,320990.47,53.86
455,2018-12,gujarat,Patan,515525.32,366681.4,71.13
456,2018-12,gujarat,Porbandar,785827.13,229317.48,29.18
457,2018-12,gujarat,Rajkot,4272916.42,4577190.4,107.12
458,2018-12,gujarat,Sabar Kantha,723270.38,758703.76,104.9
459,2018-12,gujarat,Surat,6862128.31,8880000.59,129.41
460,2018-12,gujarat,Surendranagar,755448.83,530891.63,70.27
641,2018-12,gujarat,Tapi,323635.33,119112.54,36.8
461,2018-12,gujarat,Vadodara,8034397.46,6441770.12,80.18
462,2018-12,gujarat,Valsad,1558611.13,1019431.27,65.41
501,2018-12,telangana,Adilabad,1880.38,2962.76,157.56
690,2018-12,telangana,Bhadradri Kothagudem,8100.32,8109.37,100.11
507,2018-12,telangana,Hyderabad,205218.32,321746.61,156.78
681,2018-12,telangana,Jagitial,6088.28,3905.2,64.14
689,2018-12,telangana,Jangoan,2602.42,3168.46,121.75
687,2018-12,telangana,Jayashankar Bhupalapally,1009.16,1358.11,134.58
695,2018-12,telangana,Jogulamba Gadwal,884.52,1465.63,165.7
685,2018-12,telangana,Kamareddy,3275.26,3640.69,111.16
508,2018-12,telangana,Karimnagar,10184.0,8055.07,79.1
509,2018-12,telangana,Khammam,6734.63,8805.86,130.75
688,2018-12,telangana,Mahabubabad,951.02,1437.62,151.17
512,2018-12,telangana,Mahabubnagar,2946.68,4748.3,161.14
684,2018-12,telangana,Mancherial,4901.77,3144.17,64.14
513,2018-12,telangana,Medak,1361.17,4479.81,329.11
700,2018-12,telangana,Medchal Malkajgiri,47276.44,30475.36,64.46
694,2018-12,telangana,Nagarkurnool,1285.76,2156.82,167.75
514,2018-12,telangana,Nalgonda,7736.79,9888.5,127.81
680,2018-12,telangana,Nirmal,2626.9,2960.6,112.7
516,2018-12,telangana,Nizamabad,6520.05,7277.07,111.61
682,2018-12,telangana,Peddapalli,3253.87,1602.51,49.25
683,2018-12,telangana,Rajanna Sircilla,1626.82,1204.97,74.07
518,2018-12,telangana,Ranga Reddy,68566.26,45515.72,66.38
691,2018-12,telangana,Sangareddy,7992.13,8057.45,100.82
692,2018-12,telangana,Siddipet,5751.74,4955.64,86.16
696,2018-12,telangana,Suryapet,2116.18,3886.33,183.65
698,2018-12,telangana,Vikarabad,1837.76,2513.38,136.76
693,2018-12,telangana,Wanaparthy,2090.98,2439.39,116.66
522,2018-12,telangana,Warangal,10454.09,7490.82,71.65
697,2018-12,telangana,Yadadri Bhuvanagiri,2919.75,3658.33,125.3
269,2018-12,tripura,Dhalai,109872.0,80456.43,73.0
654,2018-12,tripura,Gomati,188585.31,309794.98,164.0
652,2018-12,tripura,Khowai,124073.98,83289.57,67.0
270,2018-12,tripura,North Tripura,135759.3,78751.38,58.0
653,2018-12,tripura,Sepahijala,177691.71,120430.45,68.0
271,2018-12,tripura,South Tripura,185518.15,106221.99,57.0
655,2018-12,tripura,Unakoti,100349.76,67347.34,67.0
272,2018-12,tripura,West Tripura,1577696.97,561178.84,36.0
503,2019-03,andhra-pradesh,Chittoor,,,69.71
505,2019-03,andhra-pradesh,East Godavari,,,123.51
506,2019-03,andhra-pradesh,Guntur,,,139.73
510,2019-03,andhra-pradesh,Krishna,,,148.11
511,2019-03,andhra-pradesh,Kurnool,,,131.47
517,2019-03,andhra-pradesh,Prakasam,,,169.17
515,2019-03,andhra-pradesh,Spsr Nellore,,,138.74
519,2019-03,andhra-pradesh,Srikakulam,,,106.48
520,2019-03,andhra-pradesh,Visakhapatanam,,,131.13
521,2019-03,andhra-pradesh,Vizianagaram,,,117.64
523,2019-03,andhra-pradesh,West Godavari,,,150.93
504,2019-03,andhra-pradesh,Y.s.r.,,,108.25
616,2019-03,assam,Baksa,,,49.03
280,2019-03,assam,Barpeta,,,67.56
705,2019-03,assam,Biswanath,,,58.43
281,2019-03,assam,Bongaigaon,,,52.2
282,2019-03,assam,Cachar,,,41.22
708,2019-03,assam,Charaideo,,,49.97
612,2019-03,assam,Chirang,,,43.08
283,2019-03,assam,Darrang,,,64.18
284,2019-03,assam,Dhemaji,,,64.88
285,2019-03,assam,Dhubri,,,56.67
286,2019-03,assam,Dibrugarh,,,46.66
299,2019-03,assam,Dima Hasao,,,27.24
287,2019-03,assam,Goalpara,,,48.78
288,2019-03,assam,Golaghat,,,70.94
289,2019-03,assam,Hailakandi,,,37.74
709,2019-03,assam,Hojai,,,38.37
290,2019-03,assam,Jorhat,,,56.54
291,2019-03,assam,Kamrup,,,69.27
618,2019-03,assam,Kamrup Metro,,,69.27
292,2019-03,assam,Karbi Anglong,,,38.53
293,2019-03,assam,Karimganj,,,34.34
294,2019-03,assam,Kokrajhar,,,27.98
295,2019-03,assam,Lakhimpur,,,74.41
706,2019-03,assam,Majuli,,,52.0
297,2019-03,assam,Nagaon,,,66.22
298,2019-03,assam,Nalbari,,,58.24
300,2019-03,assam,Sivasagar,,,53.99
301,2019-03,assam,Sonitpur,,,60.39
302,2019-03,assam,Tinsukia,,,51.17
617,2019-03,assam,Udalguri,,,68.52
710,2019-03,assam,West Karbi Anglong,,,69.02
438,2019-03,gujarat,Ahmadabad,18702279.42,20322001.98,108.66
439,2019-03,gujarat,Amreli,743896.59,511484.19,68.76
440,2019-03,gujarat,Anand,2943303.61,841937.2,28.61
672,2019-03,gujarat,Arvalli,355256.36,256230.78,72.13
441,2019-03,gujarat,Banas Kantha,914293.35,998003.55,109.16
442,2019-03,gujarat,Bharuch,1835912.16,861870.36,46.95
443,2019-03,gujarat,Bhavnagar,1663494.83,1001685.04,60.22
676,2019-03,gujarat,Botad,213622.7,177564.51,83.12
668,2019-03,gujarat,Chhotaudepur,233386.1,132013.72,56.56
444,2019-03,gujarat,Dang,69899.67,9323.41,13.34
445,2019-03,gujarat,Dohad,428844.34,186189.86,43.42
446,2019-03,gujarat,Gandhinagar,3101131.93,1837607.12,59.26
675,2019-03,gujarat,Gir Somnath,546700.04,251241.7,45.96
447,2019-03,gujarat,Jamnagar,1606378.81,1359603.96,84.64
448,2019-03,gujarat,Junagadh,1201161.48,628145.5,52.29
449,2019-03,gujarat,Kachchh,3504179.05,1417509.68,40.45
450,2019-03,gujarat,Kheda,1450778.57,559743.11,38.58
451,2019-03,gujarat,Mahesana,1460343.67,1255106.07,85.95
669,2019-03,gujarat,Mahisagar,330394.78,130176.47,39.4
673,2019-03,gujarat,Morbi,756929.82,1215876.91,160.63
453,2019-03,gujarat,Navsari,1971571.4,509701.32,25.85
454,2019-03,gujarat,Panch Mahals,615115.9,304528.81,49.51
455,2019-03,gujarat,Patan,535903.32,380500.1,71.0
456,2019-03,gujarat,Porbandar,805295.13,225555.22,28.01
457,2019-03,gujarat,Rajkot,4465762.01,5664884.56,126.85
458,2019-03,gujarat,Sabar Kantha,757763.99,784157.4,103.48
459,2019-03,gujarat,Surat,6830032.0,9793764.96,143.39
460,2019-03,gujarat,Surendranagar,791427.17,575370.39,72.7
641,2019-03,gujarat,Tapi,331083.12,119186.26,36.0
461,2019-03,gujarat,Vadodara,8290653.42,5423378.53,65.42
462,2019-03,gujarat,Valsad,1646866.94,1062280.9,64.5
252,2019-03,manipur,Bishnupur,,22193.35,
253,2019-03,manipur,Chandel,,9728.96,
712,2019-03,manipur,Kangpokpi,,13836.92,
714,2019-03,manipur,Noney,,1514.69,
715,2019-03,manipur,Pherzawl,,616.3,
258,2019-03,manipur,Tamenglong,,3299.13,
716,2019-03,manipur,Tengnoupal,,9448.52,
244,2019-03,nagaland,Dimapur,,,44.23
614,2019-03,nagaland,Kiphire,,,69.53
245,2019-03,nagaland,Kohima,,,20.59
615,2019-03,nagaland,Longleng,,,75.26
246,2019-03,nagaland,Mokokchung,,,82.11
247,2019-03,nagaland,Mon,,,52.71
613,2019-03,nagaland,Peren,,,105.53
248,2019-03,nagaland,Phek,,,55.42
249,2019-03,nagaland,Tuensang,,,106.27
250,2019-03,nagaland,Wokha,,,127.52
251,2019-03,nagaland,Zunheboto,,,66.71
501,2019-03,telangana,Adilabad,2603.22,3550.43,136.39
690,2019-03,telangana,Bhadradri Kothagudem,6996.33,3980.46,56.89
507,2019-03,telangana,Hyderabad,226288.8,348372.81,153.95
681,2019-03,telangana,Jagitial,3357.74,2877.88,85.71
689,2019-03,telangana,Jangoan,1400.74,2145.25,153.15
687,2019-03,telangana,Jayashankar Bhupalapally,1389.27,1570.06,113.01
695,2019-03,telangana,Jogulamba Gadwal,1180.67,1691.07,143.23
685,2019-03,telangana,Kamareddy,2718.41,3418.43,125.75
508,2019-03,telangana,Karimnagar,8385.1,7226.83,86.19
509,2019-03,telangana,Khammam,6637.49,9001.14,135.61
688,2019-03,telangana,Mahabubabad,1341.42,2012.09,150.0
512,2019-03,telangana,Mahabubnagar,3024.86,5031.78,166.35
684,2019-03,telangana,Mancherial,5044.97,3201.13,63.45
513,2019-03,telangana,Medak,1659.27,4404.07,265.42
700,2019-03,telangana,Medchal Malkajgiri,53994.87,29380.59,54.41
694,2019-03,telangana,Nagarkurnool,1736.02,2583.47,148.82
514,2019-03,telangana,Nalgonda,7143.24,10086.88,141.21
680,2019-03,telangana,Nirmal,2175.15,2904.29,133.52
516,2019-03,telangana,Nizamabad,6843.82,7918.58,115.7
682,2019-03,telangana,Peddapalli,6391.02,2971.17,46.49
683,2019-03,telangana,Rajanna Sircilla,2357.52,1576.31,66.86
518,2019-03,telangana,Ranga Reddy,64241.52,39340.13,61.24
691,2019-03,telangana,Sangareddy,9848.65,9032.62,91.71
692,2019-03,telangana,Siddipet,3921.67,4135.11,105.44
696,2019-03,telangana,Suryapet,2934.4,5262.51,179.34
698,2019-03,telangana,Vikarabad,1968.59,2615.37,132.85
693,2019-03,telangana,Wanaparthy,1337.32,1814.08,135.65
522,2019-03,telangana,Warangal,10270.99,9352.24,91.05
697,2019-03,telangana,Yadadri Bhuvanagiri,2252.58,2626.7,116.61
269,2019-03,tripura,Dhalai,128841.23,86077.33,67.0
654,2019-03,tripura,Gomati,214173.28,115436.8,54.0
652,2019-03,tripura,Khowai,141407.85,86022.05,61.0
270,2019-03,tripura,North Tripura,153698.87,79052.95,51.0
653,2019-03,tripura,Sepahijala,200803.12,123902.8,62.0
271,2019-03,tripura,South Tripura,206845.0,108867.18,53.0
655,2019-03,tripura,Unakoti,118593.41,69600.88,59.0
272,2019-03,tripura,West Tripura,1494344.03,772178.29,52.0
664,2019-03,west-bengal,Alipurduar,,1714.74,
305,2019-03,west-bengal,Bankura,,4071.17,
307,2019-03,west-bengal,Birbhum,,5761.03,
308,2019-03,west-bengal,Coochbehar,,4955.45,
309,2019-03,west-bengal,Darjeeling,,8080.4,
312,2019-03,west-bengal,Hooghly,,11712.05,
313,2019-03,west-bengal,Howrah,,14140.23,
314,2019-03,west-bengal,Jalpaiguri,,4231.12,
703,2019-03,west-bengal,Jhargram,,1302.78,
702,2019-03,west-bengal,Kalimpong,,433.35,
315,2019-03,west-bengal,Kolkata,,257289.96,
319,2019-03,west-bengal,Murshidabad,,6482.13,
320,2019-03,west-bengal,Nadia,,14157.02,
704,2019-03,west-bengal,Paschim Bardhaman,,10512.21,
306,2019-03,west-bengal,Purba Bardhaman,,10632.45,
321,2019-03,west-bengal,Purulia,,3295.45,
503,2019-06,andhra-pradesh,Chittoor,,,85.53
505,2019-06,andhra-pradesh,East Godavari,,,130.76
506,2019-06,andhra-pradesh,Guntur,,,149.98
510,2019-06,andhra-pradesh,Krishna,,,147.57
511,2019-06,andhra-pradesh,Kurnool,,,126.34
517,2019-06,andhra-pradesh,Prakasam,,,164.78
515,2019-06,andhra-pradesh,Spsr Nellore,,,148.85
519,2019-06,andhra-pradesh,Srikakulam,,,97.8
520,2019-06,andhra-pradesh,Visakhapatanam,,,119.66
521,2019-06,andhra-pradesh,Vizianagaram,,,97.8
523,2019-06,andhra-pradesh,West Godavari,,,147.02
504,2019-06,andhra-pradesh,Y.s.r.,,,112.88
616,2019-06,assam,Baksa,,,48.39
280,2019-06,assam,Barpeta,,,65.79
705,2019-06,assam,Biswanath,,,57.29
281,2019-06,assam,Bongaigaon,,,51.76
282,2019-06,assam,Cachar,,,41.14
708,2019-06,assam,Charaideo,,,50.42
612,2019-06,assam,Chirang,,,42.77
283,2019-06,assam,Darrang,,,61.32
284,2019-06,assam,Dhemaji,,,64.97
285,2019-06,assam,Dhubri,,,56.26
286,2019-06,assam,Dibrugarh,,,45.02
299,2019-06,assam,Dima Hasao,,,26.51
287,2019-06,assam,Goalpara,,,44.55
288,2019-06,assam,Golaghat,,,69.03
289,2019-06,assam,Hailakandi,,,37.32
709,2019-06,assam,Hojai,,,39.48
290,2019-06,assam,Jorhat,,,60.04
291,2019-06,assam,Kamrup,,,69.14
618,2019-06,assam,Kamrup Metro,,,68.97
292,2019-06,assam,Karbi Anglong,,,40.1
293,2019-06,assam,Karimganj,,,33.7
294,2019-06,assam,Kokrajhar,,,30.07
295,2019-06,assam,Lakhimpur,,,73.88
706,2019-06,assam,Majuli,,,52.7
297,2019-06,assam,Nagaon,,,65.97
298,2019-06,assam,Nalbari,,,58.48
300,2019-06,assam,Sivasagar,,,54.26
301,2019-06,assam,Sonitpur,,,62.48
302,2019-06,assam,Tinsukia,,,52.45
617,2019-06,assam,Udalguri,,,67.29
710,2019-06,assam,West Karbi Anglong,,,65.45
438,2019-06,gujarat,Ahmadabad,19099931.81,21627401.56,113.23
439,2019-06,gujarat,Amreli,747849.39,585246.78,78.26
440,2019-06,gujarat,Anand,2939093.05,804902.4,27.39
672,2019-06,gujarat,Arvalli,357208.71,255566.62,71.55
441,2019-06,gujarat,Banas Kantha,916255.48,1020058.7,111.33
442,2019-06,gujarat,Bharuch,1912338.65,947620.83,49.55
443,2019-06,gujarat,Bhavnagar,1646926.69,982065.64,59.63
676,2019-06,gujarat,Botad,214643.82,182552.23,85.05
668,2019-06,gujarat,Chhotaudepur,243047.84,132191.76,54.39
444,2019-06,gujarat,Dang,68317.23,8984.69,13.15
445,2019-06,gujarat,Dohad,411315.73,197552.5,48.03
446,2019-06,gujarat,Gandhinagar,3049721.08,1876959.76,61.55
675,2019-06,gujarat,Gir Somnath,540494.25,266388.08,49.29
447,2019-06,gujarat,Jamnagar,1604386.51,1346119.78,83.9
448,2019-06,gujarat,Junagadh,1222109.97,709372.63,58.04
449,2019-06,gujarat,Kachchh,3514932.06,1631461.84,46.42
450,2019-06,gujarat,Kheda,1472774.16,555557.61,37.72
451,2019-06,gujarat,Mahesana,1465965.6,1270302.0,86.65
669,2019-06,gujarat,Mahisagar,342694.92,123332.47,35.99
673,2019-06,gujarat,Morbi,771793.72,1399878.14,181.38
453,2019-06,gujarat,Navsari,1957438.63,519888.37,26.56
454,2019-06,gujarat,Panch Mahals,617708.71,322104.46,52.15
455,2019-06,gujarat,Patan,536578.94,379338.05,70.7
456,2019-06,gujarat,Porbandar,811134.61,237239.66,29.25
457,2019-06,gujarat,Rajkot,4567743.52,4822402.01,105.58
458,2019-06,gujarat,Sabar Kantha,775136.87,776341.14,100.16
459,2019-06,gujarat,Surat,6974162.99,9124205.42,130.83
460,2019-06,gujarat,Surendranagar,795146.76,556064.38,69.93
641,2019-06,gujarat,Tapi,331503.66,123405.6,37.23
461,2019-06,gujarat,Vadodara,8342050.77,6436807.31,77.16
462,2019-06,gujarat,Valsad,1670935.13,1071491.35,64.13
58,2019-06,haryana,Ambala,1620056.0,812215.0,50.13
59,2019-06,haryana,Bhiwani,738372.0,535337.0,72.5
701,2019-06,haryana,Charki Dadri,308059.0,182079.0,59.11
60,2019-06,haryana,Faridabad,4100774.0,2542735.0,62.01
61,2019-06,haryana,Fatehabad,533682.0,545097.0,102.14
62,2019-06,haryana,Gurugram,17272477.0,8034460.0,46.52
63,2019-06,haryana,Hisar,1579089.0,1375073.0,87.08
64,2019-06,haryana,Jhajjar,964141.0,522530.0,54.2
65,2019-06,haryana,Jind,711002.0,623193.0,87.65
66,2019-06,haryana,Kaithal,577998.0,646308.0,111.82
67,2019-06,haryana,Karnal,1576652.0,2104673.0,133.49
68,2019-06,haryana,Kurukshetra,1071207.0,709852.0,66.27
69,2019-06,haryana,Mahendragarh,608817.0,258715.0,42.49
604,2019-06,haryana,Nuh,233867.0,149538.0,63.94
619,2019-06,haryana,Palwal,505131.0,362972.0,71.86
70,2019-06,haryana,Panchkula,2413883.27,1892498.0,78.4
71,2019-06,haryana,Panipat,1198325.0,1284410.0,107.18
72,2019-06,haryana,Rewari,1089626.0,503921.0,46.25
73,2019-06,haryana,Rohtak,1725699.0,900494.0,52.18
74,2019-06,haryana,Sirsa,839226.0,807610.0,96.23
75,2019-06,haryana,Sonipat,1839685.0,936496.0,50.91
76,2019-06,haryana,Yamunanagar,1388462.0,833721.0,60.05
252,2019-06,manipur,Bishnupur,,,96.0
253,2019-06,manipur,Chandel,,,73.0
254,2019-06,manipur,Churachandpur,,,61.0
255,2019-06,manipur,Imphal East,,,22.0
256,2019-06,manipur,Imphal West,,,83.0
713,2019-06,manipur,Jiribam,,,106.0
711,2019-06,manipur,Kakching,,,134.0
717,2019-06,manipur,Kamjong,,,184.0
712,2019-06,manipur,Kangpokpi,,,87.0
714,2019-06,manipur,Noney,,,93.0
715,2019-06,manipur,Pherzawl,,,800.0
257,2019-06,manipur,Senapati,,,86.0
258,2019-06,manipur,Tamenglong,,,28.0
716,2019-06,manipur,Tengnoupal,,,94.0
259,2019-06,manipur,Thoubal,,,88.0
260,2019-06,manipur,Ukhrul,,,39.0
501,2019-06,telangana,Adilabad,2437.27,3594.1,147.46
690,2019-06,telangana,Bhadradri Kothagudem,6992.86,4042.3,57.81
507,2019-06,telangana,Hyderabad,226348.87,345075.62,152.45
681,2019-06,telangana,Jagitial,3486.57,2910.42,83.48
689,2019-06,telangana,Jangoan,1717.17,2018.97,117.58
687,2019-06,telangana,Jayashankar Bhupalapally,1199.35,1009.95,84.21
695,2019-06,telangana,Jogulamba Gadwal,1204.74,1673.87,138.94
685,2019-06,telangana,Kamareddy,2749.4,3464.58,126.01
508,2019-06,telangana,Karimnagar,8383.61,7314.85,87.25
509,2019-06,telangana,Khammam,6684.38,8979.32,134.33
688,2019-06,telangana,Mahabubabad,1314.44,2036.21,154.91
512,2019-06,telangana,Mahabubnagar,2491.85,4088.71,164.08
684,2019-06,telangana,Mancherial,5388.48,3246.03,60.24
513,2019-06,telangana,Medak,1772.44,5131.08,289.49
700,2019-06,telangana,Medchal Malkajgiri,53224.5,30190.15,56.72
720,2019-06,telangana,Mulugu,615.15,691.28,112.37
694,2019-06,telangana,Nagarkurnool,1878.88,2658.06,141.47
514,2019-06,telangana,Nalgonda,6668.95,9807.89,147.07
721,2019-06,telangana,Narayanpet,907.95,1507.17,166.0
680,2019-06,telangana,Nirmal,2281.19,2881.2,126.3
516,2019-06,telangana,Nizamabad,6928.97,7924.9,114.37
682,2019-06,telangana,Peddapalli,6970.94,3501.87,50.24
683,2019-06,telangana,Rajanna Sircilla,2201.54,1593.88,72.4
518,2019-06,telangana,Ranga Reddy,63843.7,38863.31,60.87
691,2019-06,telangana,Sangareddy,9644.52,9293.28,96.36
692,2019-06,telangana,Siddipet,4166.03,4159.88,99.85
696,2019-06,telangana,Suryapet,3061.69,5314.91,173.59
698,2019-06,telangana,Vikarabad,1907.24,2679.33,140.48
693,2019-06,telangana,Wanaparthy,1543.19,1982.5,128.47
522,2019-06,telangana,Warangal,10941.63,9127.09,83.42
697,2019-06,telangana,Yadadri Bhuvanagiri,2302.57,2640.23,114.66
269,2019-06,tripura,Dhalai,93880.82,72584.5,77.0
654,2019-06,tripura,Gomati,171610.44,118456.45,69.0
652,2019-06,tripura,Khowai,115552.87,74040.51,64.0
270,2019-06,tripura,North Tripura,131047.15,82661.73,63.0
653,2019-06,tripura,Sepahijala,145114.86,114712.0,79.0
271,2019-06,tripura,South Tripura,172294.52,95490.07,55.0
655,2019-06,tripura,Unakoti,90472.41,61275.77,68.0
272,2019-06,tripura,West Tripura,1699860.58,841882.88,50.0
