table_id,state,indicator,file,codepath,quarters_present,usable_run,fill_pct,last_quarter,int_score,use_score,arr_score,integrity_flags,useful_flags,arrange_flags,unit_declared,unit_source,tier,verify_n,error_rate_ub95,disposition,recon_checks,recon_fails,recon_fail_rate
west-bengal__apy,west-bengal,apy,west-bengal_apy.csv,B/slug,9,2,23.4,December 2025,50,25,50,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE;NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__apy_2,west-bengal,apy_2,west-bengal_apy_2.csv,B/slug,3,1,39.3,June 2025,50,25,25,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE;NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__branch_network,west-bengal,branch_network,west-bengal_branch_network.csv,B/slug,3,1,23.7,September 2018,100,0,25,,SPARSE;NO_TREND;PARTIAL_DISTRICTS;STALE;NO_UNITS,DATE_FORMAT;FY_NULL;NULL_COL,n/a,no-money-cols,,,,,0,0,
west-bengal__credit_deposit_ratio,west-bengal,credit_deposit_ratio,west-bengal_credit_deposit_ratio.csv,B/slug,39,9,4.6,December 2025,50,75,25,HEADER_ATE_ROW;NEGATIVE,SPARSE,DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__credit_deposit_ratio_2,west-bengal,credit_deposit_ratio_2,west-bengal_credit_deposit_ratio_2.csv,B/slug,14,1,7.8,June 2025,50,25,25,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE;NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__credit_deposit_ratio_3,west-bengal,credit_deposit_ratio_3,west-bengal_credit_deposit_ratio_3.csv,B/slug,4,1,22.7,June 2025,100,25,25,,SPARSE;NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__credit_deposit_ratio_4,west-bengal,credit_deposit_ratio_4,west-bengal_credit_deposit_ratio_4.csv,B/slug,1,0,0.0,December 2022,100,0,25,,NO_DATA;NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL;NULL_COL,n/a,no-money-cols,,,,,0,0,
west-bengal__digital_transactions,west-bengal,digital_transactions,west-bengal_digital_transactions.csv,B/slug,7,5,62.2,December 2025,100,75,25,,NO_UNITS,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__financial_inclusion,west-bengal,financial_inclusion,west-bengal_financial_inclusion.csv,B/slug,4,1,30.6,June 2024,100,25,25,,SPARSE;NO_TREND;STALE,ORPHAN_COL;DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
west-bengal__financial_inclusion_2,west-bengal,financial_inclusion_2,west-bengal_financial_inclusion_2.csv,B/slug,2,1,55.6,June 2024,100,50,25,,NO_TREND;STALE,ORPHAN_COL;DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
west-bengal__financial_literacy,west-bengal,financial_literacy,west-bengal_financial_literacy.csv,B/slug,30,5,7.7,December 2025,50,75,0,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE,ORPHAN_COL;DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__financial_literacy_2,west-bengal,financial_literacy_2,west-bengal_financial_literacy_2.csv,B/slug,11,4,29.2,June 2025,75,75,0,HEADER_ATE_ROW,SPARSE,ORPHAN_COL;DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__jlg,west-bengal,jlg,west-bengal_jlg.csv,B/slug,8,4,14.3,December 2022,75,50,50,HEADER_ATE_ROW,SPARSE;STALE,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__kcc,west-bengal,kcc,west-bengal_kcc.csv,B/slug,26,9,7.9,December 2025,50,75,25,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__kcc_2,west-bengal,kcc_2,west-bengal_kcc_2.csv,B/slug,4,1,45.1,June 2025,100,50,25,,SPARSE;NO_TREND,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__kcc_animal_husbandry,west-bengal,kcc_animal_husbandry,west-bengal_kcc_animal_husbandry.csv,B/slug,10,9,21.5,December 2025,100,50,50,,SPARSE;PARTIAL_DISTRICTS,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__kcc_fishery,west-bengal,kcc_fishery,west-bengal_kcc_fishery.csv,B/slug,12,6,19.6,December 2025,100,50,50,,SPARSE;PARTIAL_DISTRICTS,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__msme,west-bengal,msme,west-bengal_msme.csv,B/slug,27,9,12.2,December 2025,50,75,0,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE,ORPHAN_COL;DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__msme_2,west-bengal,msme_2,west-bengal_msme_2.csv,B/slug,2,1,44.9,June 2022,100,25,25,,SPARSE;NO_TREND;STALE,DATE_FORMAT;FY_NULL;NULL_COL,n/a,no-money-cols,,,,,0,0,
west-bengal__mudra,west-bengal,mudra,west-bengal_mudra.csv,B/slug,31,10,28.3,December 2025,75,75,50,TRANSIENT_GAP,SPARSE,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__nlm,west-bengal,nlm,west-bengal_nlm.csv,B/slug,2,2,75.3,June 2025,50,25,25,DUP_HEADER;DUP_KEY,NO_TREND;PARTIAL_DISTRICTS;NO_UNITS,DATE_FORMAT;FY_NULL;NULL_COL,n/a,no-money-cols,,,,,0,0,
west-bengal__non_farm_sector,west-bengal,non_farm_sector,west-bengal_non_farm_sector.csv,B/slug,1,1,40.0,December 2020,100,0,25,,SPARSE;NO_TREND;PARTIAL_DISTRICTS;STALE,DATE_FORMAT;FY_NULL;NULL_COL,n/a,no-money-cols,,,,,0,0,
west-bengal__pmegp,west-bengal,pmegp,west-bengal_pmegp.csv,B/slug,17,6,17.9,December 2025,75,75,25,TRANSIENT_GAP,SPARSE,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__pmegp_2,west-bengal,pmegp_2,west-bengal_pmegp_2.csv,B/slug,1,1,100.0,March 2020,100,50,50,,NO_TREND;STALE,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
west-bengal__pmfme,west-bengal,pmfme,west-bengal_pmfme.csv,B/slug,5,2,25.1,December 2025,100,50,25,,SPARSE;NO_TREND,ORPHAN_COL;DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
west-bengal__pmjdy,west-bengal,pmjdy,west-bengal_pmjdy.csv,B/slug,25,6,14.1,December 2025,50,75,25,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE,DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__pmjdy_2,west-bengal,pmjdy_2,west-bengal_pmjdy_2.csv,B/slug,14,3,22.3,December 2025,75,50,50,TRANSIENT_GAP,SPARSE;NO_TREND,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__pmjdy_3,west-bengal,pmjdy_3,west-bengal_pmjdy_3.csv,B/slug,3,1,45.8,June 2025,100,25,50,,SPARSE;NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__pmjdy_4,west-bengal,pmjdy_4,west-bengal_pmjdy_4.csv,B/slug,1,1,100.0,June 2025,100,50,50,,NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
west-bengal__rseti,west-bengal,rseti,west-bengal_rseti.csv,B/slug,33,5,10.9,September 2025,75,50,0,TRANSIENT_GAP,SPARSE;PARTIAL_DISTRICTS,ORPHAN_COL;DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__rseti_2,west-bengal,rseti_2,west-bengal_rseti_2.csv,B/slug,21,8,28.3,March 2023,50,0,25,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE;PARTIAL_DISTRICTS;STALE;NO_UNITS,DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__rseti_3,west-bengal,rseti_3,west-bengal_rseti_3.csv,B/slug,14,7,52.2,June 2022,75,25,25,TRANSIENT_GAP,PARTIAL_DISTRICTS;STALE;NO_UNITS,DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__sarfaesi,west-bengal,sarfaesi,west-bengal_sarfaesi.csv,B/slug,28,9,19.4,December 2025,75,50,25,HEADER_ATE_ROW,SPARSE;NO_UNITS,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__shg_nrlm,west-bengal,shg_nrlm,west-bengal_shg_nrlm.csv,B/slug,25,4,9.2,December 2025,25,75,0,TRANSIENT_GAP;HEADER_ATE_ROW;NEGATIVE,SPARSE,ORPHAN_COL;DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__shg_nrlm_2,west-bengal,shg_nrlm_2,west-bengal_shg_nrlm_2.csv,B/slug,4,1,26.7,June 2025,75,50,25,HEADER_ATE_ROW,SPARSE;NO_TREND,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__shg_nrlm_3,west-bengal,shg_nrlm_3,west-bengal_shg_nrlm_3.csv,B/slug,3,1,45.3,June 2025,100,50,25,,SPARSE;NO_TREND,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__shg_nulm,west-bengal,shg_nulm,west-bengal_shg_nulm.csv,B/slug,30,11,11.2,December 2024,50,50,25,DUP_HEADER;DUP_KEY,SPARSE;PARTIAL_DISTRICTS,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__shg_nulm_2,west-bengal,shg_nulm_2,west-bengal_shg_nulm_2.csv,B/slug,8,3,44.1,December 2024,100,50,25,,SPARSE;NO_TREND,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__social_security_schemes,west-bengal,social_security_schemes,west-bengal_social_security_schemes.csv,B/slug,5,1,23.3,June 2025,100,0,50,,SPARSE;NO_TREND;PARTIAL_DISTRICTS;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
west-bengal__social_security_schemes_2,west-bengal,social_security_schemes_2,west-bengal_social_security_schemes_2.csv,B/slug,1,1,100.0,December 2023,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
west-bengal__svskp,west-bengal,svskp,west-bengal_svskp.csv,B/slug,19,7,14.0,March 2021,75,50,25,TRANSIENT_GAP,SPARSE;STALE,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__unknown_2,west-bengal,unknown_2,west-bengal_unknown_2.csv,B/slug,28,3,4.8,December 2025,50,50,0,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE;NO_TREND,ORPHAN_COL;DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__unknown_3,west-bengal,unknown_3,west-bengal_unknown_3.csv,B/slug,15,2,8.0,June 2025,50,50,0,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE;NO_TREND,ORPHAN_COL;DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__unknown_4,west-bengal,unknown_4,west-bengal_unknown_4.csv,B/slug,8,2,10.0,March 2023,50,25,0,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE;NO_TREND;STALE,ORPHAN_COL;DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__unknown_5,west-bengal,unknown_5,west-bengal_unknown_5.csv,B/slug,5,2,22.0,June 2021,50,0,25,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE;NO_TREND;STALE;NO_UNITS,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__unknown_6,west-bengal,unknown_6,west-bengal_unknown_6.csv,B/slug,2,1,56.8,March 2021,100,25,25,,NO_TREND;PARTIAL_DISTRICTS;STALE,DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__unknown_7,west-bengal,unknown_7,west-bengal_unknown_7.csv,B/slug,1,1,90.5,March 2019,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
