observation_id,release_id,schema_version,state_lgd_code,district_lgd_code,district,boundary_version,boundary_status,period,financial_year,periodicity,indicator_id,value,unit,source_value,source_field_label,source_id,source_artifact,source_artifact_sha256,extraction_run_id,source_table,source_page,missing_reason,quality_status,quality_flags
obs-a18d6bcbbac723f98220,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,75079,count,75079,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-dca23b8c654918e7c703,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,operative_casa,490735,count,490735,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-f05cf43cc0289b5995e7,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,83027,count,83027,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-4fdf1584ccbfd43573b5,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,42109,count,42109,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-d0c3eeccdb849713da87,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-06-30,2024-25,quarterly,operative_casa,299887,count,299887,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked
obs-5b0568e33e42755271cc,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-06-30,2024-25,quarterly,aadhaar_seeded_casa,47835,count,47835,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-cc9ac6b9309e4c302467,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-06-30,2024-25,quarterly,aadhaar_authenticated_casa,5981,count,5981,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-6f3b8a648c94ac945b02,meghalaya-standardized-preview-v2,observations-v2,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-06-30,2024-25,quarterly,operative_casa,144861,count,144861,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-3910426ee2e4b56155a7,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,credit_deposit_ratio,71.91,percent,71.91,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-97b269ac5bdcc869053a,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_advances_lakh,37104.72,INR lakh,37104.72,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-614c2d83d4caf90889f4,meghalaya-standardized-preview-v2,observations-v2,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_deposits_lakh,51597.80,INR lakh,51597.80,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-f8843816eea779dfde78,meghalaya-standardized-preview-v2,observations-v2,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,credit_deposit_ratio,23.70,percent,23.70,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-79a205698599a31211c1,meghalaya-standardized-preview-v2,observations-v2,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_advances_lakh,41883.10,INR lakh,41883.10,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-6f5588685fcc5173bb7b,meghalaya-standardized-preview-v2,observations-v2,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_deposits_lakh,176685.41,INR lakh,176685.41,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-bc8e117c456c3fbaff0d,meghalaya-standardized-preview-v2,observations-v2,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,credit_deposit_ratio,43.52,percent,43.52,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-75f77288190a3e5db6af,meghalaya-standardized-preview-v2,observations-v2,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_advances_lakh,1138016.31,INR lakh,1138016.31,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-496de290a0d40ad8d133,meghalaya-standardized-preview-v2,observations-v2,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_deposits_lakh,2614905.60,INR lakh,2614905.60,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-8050ff4361612928d4d1,meghalaya-standardized-preview-v2,observations-v2,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-09-30,2024-25,quarterly,credit_deposit_ratio,38.21,percent,38.21,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-9371d7b1a858423bbbec,meghalaya-standardized-preview-v2,observations-v2,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-09-30,2024-25,quarterly,total_advances_lakh,18924.33,INR lakh,18924.33,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-99b2f11c2be350f1111a,meghalaya-standardized-preview-v2,observations-v2,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2024-09-30,2024-25,quarterly,total_deposits_lakh,49531.13,INR lakh,49531.13,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-2bf30c84b18f22a72e89,meghalaya-standardized-preview-v2,observations-v2,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,credit_deposit_ratio,67.87,percent,67.87,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-13b24bb0089df7e43faa,meghalaya-standardized-preview-v2,observations-v2,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_advances_lakh,27608.98,INR lakh,27608.98,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-335c01fb7dffd8702093,meghalaya-standardized-preview-v2,observations-v2,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_deposits_lakh,40676.81,INR lakh,40676.81,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-d5441203677357d6c16a,meghalaya-standardized-preview-v2,observations-v2,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,credit_deposit_ratio,110.24,percent,110.24,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-4ed2bf66404475a4e95f,meghalaya-standardized-preview-v2,observations-v2,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_advances_lakh,256021.29,INR lakh,256021.29,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-fc3314439d2347d1a1c3,meghalaya-standardized-preview-v2,observations-v2,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_deposits_lakh,232249.01,INR lakh,232249.01,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-7307f1500eac8f297879,meghalaya-standardized-preview-v2,observations-v2,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,credit_deposit_ratio,57.77,percent,57.77,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-153cbdfd6e712cb7c122,meghalaya-standardized-preview-v2,observations-v2,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_advances_lakh,17701.61,INR lakh,17701.61,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-1ab04051a5a193f5e930,meghalaya-standardized-preview-v2,observations-v2,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_deposits_lakh,30641.43,INR lakh,30641.43,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-bc0a29da9db413d80113,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,credit_deposit_ratio,66.16,percent,66.16,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-07617bde7bf5fe2f102d,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_advances_lakh,26178.89,INR lakh,26178.89,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-7d7d3794bf76de6655c9,meghalaya-standardized-preview-v2,observations-v2,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_deposits_lakh,39566.23,INR lakh,39566.23,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-973a8c522a246aabb319,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,credit_deposit_ratio,38.40,percent,38.40,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-4cc032b4f705d9698334,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_advances_lakh,13669.87,INR lakh,13669.87,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-1df15343bb6c6da79209,meghalaya-standardized-preview-v2,observations-v2,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_deposits_lakh,35595.52,INR lakh,35595.52,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-1853f7f3f7fd516e0fca,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,credit_deposit_ratio,58.63,percent,58.63,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-1b0cafbe2058a8c17b4d,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_advances_lakh,149313.80,INR lakh,149313.80,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-0ce142d29fd0b7e43b7e,meghalaya-standardized-preview-v2,observations-v2,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_deposits_lakh,254682.72,INR lakh,254682.72,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-f8881d75b390930526b4,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,credit_deposit_ratio,29.79,percent,29.79,Overall CD Ratio,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-4f276321e4b2c93ca43b,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_advances_lakh,88104.15,INR lakh,88104.15,Total Advances,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
obs-3ca38b8b4aed89bc5163,meghalaya-standardized-preview-v2,observations-v2,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2024-09-30,2024-25,quarterly,total_deposits_lakh,295770.80,INR lakh,295770.80,Total Deposit,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,dfcd59d1afc23d59e41639be81d29859c4183445b7ed1c0f2c310047f853823e,slbc-meghalaya-complete-json-2026-05-11,credit_deposit_ratio,,,suspect,source_document_unlinked
